year,companyname,website,yearfounded
2003,findCRA,www.findcra.com,2013
2004,findCRA,www.findcra.com,2013
2005,findCRA,www.findcra.com,2013
2006,findCRA,www.findcra.com,2013
2007,findCRA,www.findcra.com,2013
2008,findCRA,www.findcra.com,2013
2009,findCRA,www.findcra.com,2013
2010,findCRA,www.findcra.com,2013
2011,findCRA,www.findcra.com,2013
2012,findCRA,www.findcra.com,2013
2013,findCRA,www.findcra.com,2013
2014,findCRA,www.findcra.com,2013
2015,findCRA,www.findcra.com,2013
2016,findCRA,www.findcra.com,2013
2017,findCRA,www.findcra.com,2013
2018,findCRA,www.findcra.com,2013
2019,findCRA,www.findcra.com,2013
2020,findCRA,www.findcra.com,2013
2021,findCRA,www.findcra.com,2013
2022,findCRA,www.findcra.com,2013
2023,findCRA,www.findcra.com,2013
2024,findCRA,www.findcra.com,2013
2003,Calculingua,www.calculingua.com,2012
2004,Calculingua,www.calculingua.com,2012
2005,Calculingua,www.calculingua.com,2012
2006,Calculingua,www.calculingua.com,2012
2007,Calculingua,www.calculingua.com,2012
2008,Calculingua,www.calculingua.com,2012
2009,Calculingua,www.calculingua.com,2012
2010,Calculingua,www.calculingua.com,2012
2011,Calculingua,www.calculingua.com,2012
2012,Calculingua,www.calculingua.com,2012
2013,Calculingua,www.calculingua.com,2012
2014,Calculingua,www.calculingua.com,2012
2015,Calculingua,www.calculingua.com,2012
2016,Calculingua,www.calculingua.com,2012
2017,Calculingua,www.calculingua.com,2012
2018,Calculingua,www.calculingua.com,2012
2019,Calculingua,www.calculingua.com,2012
2020,Calculingua,www.calculingua.com,2012
2021,Calculingua,www.calculingua.com,2012
2022,Calculingua,www.calculingua.com,2012
2023,Calculingua,www.calculingua.com,2012
2024,Calculingua,www.calculingua.com,2012
2003,Groom HQ,www.groomhq.com,2013
2004,Groom HQ,www.groomhq.com,2013
2005,Groom HQ,www.groomhq.com,2013
2006,Groom HQ,www.groomhq.com,2013
2007,Groom HQ,www.groomhq.com,2013
2008,Groom HQ,www.groomhq.com,2013
2009,Groom HQ,www.groomhq.com,2013
2010,Groom HQ,www.groomhq.com,2013
2011,Groom HQ,www.groomhq.com,2013
2012,Groom HQ,www.groomhq.com,2013
2013,Groom HQ,www.groomhq.com,2013
2014,Groom HQ,www.groomhq.com,2013
2015,Groom HQ,www.groomhq.com,2013
2016,Groom HQ,www.groomhq.com,2013
2017,Groom HQ,www.groomhq.com,2013
2018,Groom HQ,www.groomhq.com,2013
2019,Groom HQ,www.groomhq.com,2013
2020,Groom HQ,www.groomhq.com,2013
2021,Groom HQ,www.groomhq.com,2013
2022,Groom HQ,www.groomhq.com,2013
2023,Groom HQ,www.groomhq.com,2013
2024,Groom HQ,www.groomhq.com,2013
2003,Change My School,www.changemyschool.com,2013
2004,Change My School,www.changemyschool.com,2013
2005,Change My School,www.changemyschool.com,2013
2006,Change My School,www.changemyschool.com,2013
2007,Change My School,www.changemyschool.com,2013
2008,Change My School,www.changemyschool.com,2013
2009,Change My School,www.changemyschool.com,2013
2010,Change My School,www.changemyschool.com,2013
2011,Change My School,www.changemyschool.com,2013
2012,Change My School,www.changemyschool.com,2013
2013,Change My School,www.changemyschool.com,2013
2014,Change My School,www.changemyschool.com,2013
2015,Change My School,www.changemyschool.com,2013
2016,Change My School,www.changemyschool.com,2013
2017,Change My School,www.changemyschool.com,2013
2018,Change My School,www.changemyschool.com,2013
2019,Change My School,www.changemyschool.com,2013
2020,Change My School,www.changemyschool.com,2013
2021,Change My School,www.changemyschool.com,2013
2022,Change My School,www.changemyschool.com,2013
2023,Change My School,www.changemyschool.com,2013
2024,Change My School,www.changemyschool.com,2013
2003,Collabra,www.collabramusic.com,2012
2004,Collabra,www.collabramusic.com,2012
2005,Collabra,www.collabramusic.com,2012
2006,Collabra,www.collabramusic.com,2012
2007,Collabra,www.collabramusic.com,2012
2008,Collabra,www.collabramusic.com,2012
2009,Collabra,www.collabramusic.com,2012
2010,Collabra,www.collabramusic.com,2012
2011,Collabra,www.collabramusic.com,2012
2012,Collabra,www.collabramusic.com,2012
2013,Collabra,www.collabramusic.com,2012
2014,Collabra,www.collabramusic.com,2012
2015,Collabra,www.collabramusic.com,2012
2016,Collabra,www.collabramusic.com,2012
2017,Collabra,www.collabramusic.com,2012
2018,Collabra,www.collabramusic.com,2012
2019,Collabra,www.collabramusic.com,2012
2020,Collabra,www.collabramusic.com,2012
2021,Collabra,www.collabramusic.com,2012
2022,Collabra,www.collabramusic.com,2012
2023,Collabra,www.collabramusic.com,2012
2024,Collabra,www.collabramusic.com,2012
2003,Ecomdash,www.ecomdash.com,2013
2004,Ecomdash,www.ecomdash.com,2013
2005,Ecomdash,www.ecomdash.com,2013
2006,Ecomdash,www.ecomdash.com,2013
2007,Ecomdash,www.ecomdash.com,2013
2008,Ecomdash,www.ecomdash.com,2013
2009,Ecomdash,www.ecomdash.com,2013
2010,Ecomdash,www.ecomdash.com,2013
2011,Ecomdash,www.ecomdash.com,2013
2012,Ecomdash,www.ecomdash.com,2013
2013,Ecomdash,www.ecomdash.com,2013
2014,Ecomdash,www.ecomdash.com,2013
2015,Ecomdash,www.ecomdash.com,2013
2016,Ecomdash,www.ecomdash.com,2013
2017,Ecomdash,www.ecomdash.com,2013
2018,Ecomdash,www.ecomdash.com,2013
2019,Ecomdash,www.ecomdash.com,2013
2020,Ecomdash,www.ecomdash.com,2013
2021,Ecomdash,www.ecomdash.com,2013
2022,Ecomdash,www.ecomdash.com,2013
2023,Ecomdash,www.ecomdash.com,2013
2024,Ecomdash,www.ecomdash.com,2013
2003,Levaté,www.levate.com,2014
2004,Levaté,www.levate.com,2014
2005,Levaté,www.levate.com,2014
2006,Levaté,www.levate.com,2014
2007,Levaté,www.levate.com,2014
2008,Levaté,www.levate.com,2014
2009,Levaté,www.levate.com,2014
2010,Levaté,www.levate.com,2014
2011,Levaté,www.levate.com,2014
2012,Levaté,www.levate.com,2014
2013,Levaté,www.levate.com,2014
2014,Levaté,www.levate.com,2014
2015,Levaté,www.levate.com,2014
2016,Levaté,www.levate.com,2014
2017,Levaté,www.levate.com,2014
2018,Levaté,www.levate.com,2014
2019,Levaté,www.levate.com,2014
2020,Levaté,www.levate.com,2014
2021,Levaté,www.levate.com,2014
2022,Levaté,www.levate.com,2014
2023,Levaté,www.levate.com,2014
2024,Levaté,www.levate.com,2014
2003,Market IQ,www.themarketiq.com,2011
2004,Market IQ,www.themarketiq.com,2011
2005,Market IQ,www.themarketiq.com,2011
2006,Market IQ,www.themarketiq.com,2011
2007,Market IQ,www.themarketiq.com,2011
2008,Market IQ,www.themarketiq.com,2011
2009,Market IQ,www.themarketiq.com,2011
2010,Market IQ,www.themarketiq.com,2011
2011,Market IQ,www.themarketiq.com,2011
2012,Market IQ,www.themarketiq.com,2011
2013,Market IQ,www.themarketiq.com,2011
2014,Market IQ,www.themarketiq.com,2011
2015,Market IQ,www.themarketiq.com,2011
2016,Market IQ,www.themarketiq.com,2011
2017,Market IQ,www.themarketiq.com,2011
2018,Market IQ,www.themarketiq.com,2011
2019,Market IQ,www.themarketiq.com,2011
2020,Market IQ,www.themarketiq.com,2011
2021,Market IQ,www.themarketiq.com,2011
2022,Market IQ,www.themarketiq.com,2011
2023,Market IQ,www.themarketiq.com,2011
2024,Market IQ,www.themarketiq.com,2011
2003,Grow,www.grow.com,2014
2004,Grow,www.grow.com,2014
2005,Grow,www.grow.com,2014
2006,Grow,www.grow.com,2014
2007,Grow,www.grow.com,2014
2008,Grow,www.grow.com,2014
2009,Grow,www.grow.com,2014
2010,Grow,www.grow.com,2014
2011,Grow,www.grow.com,2014
2012,Grow,www.grow.com,2014
2013,Grow,www.grow.com,2014
2014,Grow,www.grow.com,2014
2015,Grow,www.grow.com,2014
2016,Grow,www.grow.com,2014
2017,Grow,www.grow.com,2014
2018,Grow,www.grow.com,2014
2019,Grow,www.grow.com,2014
2020,Grow,www.grow.com,2014
2021,Grow,www.grow.com,2014
2022,Grow,www.grow.com,2014
2023,Grow,www.grow.com,2014
2024,Grow,www.grow.com,2014
2003,ClearVoice (Minnesota),www.clearvoicehealth.com,2012
2004,ClearVoice (Minnesota),www.clearvoicehealth.com,2012
2005,ClearVoice (Minnesota),www.clearvoicehealth.com,2012
2006,ClearVoice (Minnesota),www.clearvoicehealth.com,2012
2007,ClearVoice (Minnesota),www.clearvoicehealth.com,2012
2008,ClearVoice (Minnesota),www.clearvoicehealth.com,2012
2009,ClearVoice (Minnesota),www.clearvoicehealth.com,2012
2010,ClearVoice (Minnesota),www.clearvoicehealth.com,2012
2011,ClearVoice (Minnesota),www.clearvoicehealth.com,2012
2012,ClearVoice (Minnesota),www.clearvoicehealth.com,2012
2013,ClearVoice (Minnesota),www.clearvoicehealth.com,2012
2014,ClearVoice (Minnesota),www.clearvoicehealth.com,2012
2015,ClearVoice (Minnesota),www.clearvoicehealth.com,2012
2016,ClearVoice (Minnesota),www.clearvoicehealth.com,2012
2017,ClearVoice (Minnesota),www.clearvoicehealth.com,2012
2018,ClearVoice (Minnesota),www.clearvoicehealth.com,2012
2019,ClearVoice (Minnesota),www.clearvoicehealth.com,2012
2020,ClearVoice (Minnesota),www.clearvoicehealth.com,2012
2021,ClearVoice (Minnesota),www.clearvoicehealth.com,2012
2022,ClearVoice (Minnesota),www.clearvoicehealth.com,2012
2023,ClearVoice (Minnesota),www.clearvoicehealth.com,2012
2024,ClearVoice (Minnesota),www.clearvoicehealth.com,2012
2003,Chef'd,www.chefd.com,2015
2004,Chef'd,www.chefd.com,2015
2005,Chef'd,www.chefd.com,2015
2006,Chef'd,www.chefd.com,2015
2007,Chef'd,www.chefd.com,2015
2008,Chef'd,www.chefd.com,2015
2009,Chef'd,www.chefd.com,2015
2010,Chef'd,www.chefd.com,2015
2011,Chef'd,www.chefd.com,2015
2012,Chef'd,www.chefd.com,2015
2013,Chef'd,www.chefd.com,2015
2014,Chef'd,www.chefd.com,2015
2015,Chef'd,www.chefd.com,2015
2016,Chef'd,www.chefd.com,2015
2017,Chef'd,www.chefd.com,2015
2018,Chef'd,www.chefd.com,2015
2019,Chef'd,www.chefd.com,2015
2020,Chef'd,www.chefd.com,2015
2021,Chef'd,www.chefd.com,2015
2022,Chef'd,www.chefd.com,2015
2023,Chef'd,www.chefd.com,2015
2024,Chef'd,www.chefd.com,2015
2003,Hush Technology,www.hush.technology,2014
2004,Hush Technology,www.hush.technology,2014
2005,Hush Technology,www.hush.technology,2014
2006,Hush Technology,www.hush.technology,2014
2007,Hush Technology,www.hush.technology,2014
2008,Hush Technology,www.hush.technology,2014
2009,Hush Technology,www.hush.technology,2014
2010,Hush Technology,www.hush.technology,2014
2011,Hush Technology,www.hush.technology,2014
2012,Hush Technology,www.hush.technology,2014
2013,Hush Technology,www.hush.technology,2014
2014,Hush Technology,www.hush.technology,2014
2015,Hush Technology,www.hush.technology,2014
2016,Hush Technology,www.hush.technology,2014
2017,Hush Technology,www.hush.technology,2014
2018,Hush Technology,www.hush.technology,2014
2019,Hush Technology,www.hush.technology,2014
2020,Hush Technology,www.hush.technology,2014
2021,Hush Technology,www.hush.technology,2014
2022,Hush Technology,www.hush.technology,2014
2023,Hush Technology,www.hush.technology,2014
2024,Hush Technology,www.hush.technology,2014
2003,AlphaDraft,www.alphadraft.com,2014
2004,AlphaDraft,www.alphadraft.com,2014
2005,AlphaDraft,www.alphadraft.com,2014
2006,AlphaDraft,www.alphadraft.com,2014
2007,AlphaDraft,www.alphadraft.com,2014
2008,AlphaDraft,www.alphadraft.com,2014
2009,AlphaDraft,www.alphadraft.com,2014
2010,AlphaDraft,www.alphadraft.com,2014
2011,AlphaDraft,www.alphadraft.com,2014
2012,AlphaDraft,www.alphadraft.com,2014
2013,AlphaDraft,www.alphadraft.com,2014
2014,AlphaDraft,www.alphadraft.com,2014
2015,AlphaDraft,www.alphadraft.com,2014
2016,AlphaDraft,www.alphadraft.com,2014
2017,AlphaDraft,www.alphadraft.com,2014
2018,AlphaDraft,www.alphadraft.com,2014
2019,AlphaDraft,www.alphadraft.com,2014
2020,AlphaDraft,www.alphadraft.com,2014
2021,AlphaDraft,www.alphadraft.com,2014
2022,AlphaDraft,www.alphadraft.com,2014
2023,AlphaDraft,www.alphadraft.com,2014
2024,AlphaDraft,www.alphadraft.com,2014
2003,eLux Medical,www.eluxmedical.com,2013
2004,eLux Medical,www.eluxmedical.com,2013
2005,eLux Medical,www.eluxmedical.com,2013
2006,eLux Medical,www.eluxmedical.com,2013
2007,eLux Medical,www.eluxmedical.com,2013
2008,eLux Medical,www.eluxmedical.com,2013
2009,eLux Medical,www.eluxmedical.com,2013
2010,eLux Medical,www.eluxmedical.com,2013
2011,eLux Medical,www.eluxmedical.com,2013
2012,eLux Medical,www.eluxmedical.com,2013
2013,eLux Medical,www.eluxmedical.com,2013
2014,eLux Medical,www.eluxmedical.com,2013
2015,eLux Medical,www.eluxmedical.com,2013
2016,eLux Medical,www.eluxmedical.com,2013
2017,eLux Medical,www.eluxmedical.com,2013
2018,eLux Medical,www.eluxmedical.com,2013
2019,eLux Medical,www.eluxmedical.com,2013
2020,eLux Medical,www.eluxmedical.com,2013
2021,eLux Medical,www.eluxmedical.com,2013
2022,eLux Medical,www.eluxmedical.com,2013
2023,eLux Medical,www.eluxmedical.com,2013
2024,eLux Medical,www.eluxmedical.com,2013
2003,nCore Communications,www.ncorecommunications.com,2014
2004,nCore Communications,www.ncorecommunications.com,2014
2005,nCore Communications,www.ncorecommunications.com,2014
2006,nCore Communications,www.ncorecommunications.com,2014
2007,nCore Communications,www.ncorecommunications.com,2014
2008,nCore Communications,www.ncorecommunications.com,2014
2009,nCore Communications,www.ncorecommunications.com,2014
2010,nCore Communications,www.ncorecommunications.com,2014
2011,nCore Communications,www.ncorecommunications.com,2014
2012,nCore Communications,www.ncorecommunications.com,2014
2013,nCore Communications,www.ncorecommunications.com,2014
2014,nCore Communications,www.ncorecommunications.com,2014
2015,nCore Communications,www.ncorecommunications.com,2014
2016,nCore Communications,www.ncorecommunications.com,2014
2017,nCore Communications,www.ncorecommunications.com,2014
2018,nCore Communications,www.ncorecommunications.com,2014
2019,nCore Communications,www.ncorecommunications.com,2014
2020,nCore Communications,www.ncorecommunications.com,2014
2021,nCore Communications,www.ncorecommunications.com,2014
2022,nCore Communications,www.ncorecommunications.com,2014
2023,nCore Communications,www.ncorecommunications.com,2014
2024,nCore Communications,www.ncorecommunications.com,2014
2003,Seraphim (Electronics (B2C)),www.seraphdrone.com,2014
2004,Seraphim (Electronics (B2C)),www.seraphdrone.com,2014
2005,Seraphim (Electronics (B2C)),www.seraphdrone.com,2014
2006,Seraphim (Electronics (B2C)),www.seraphdrone.com,2014
2007,Seraphim (Electronics (B2C)),www.seraphdrone.com,2014
2008,Seraphim (Electronics (B2C)),www.seraphdrone.com,2014
2009,Seraphim (Electronics (B2C)),www.seraphdrone.com,2014
2010,Seraphim (Electronics (B2C)),www.seraphdrone.com,2014
2011,Seraphim (Electronics (B2C)),www.seraphdrone.com,2014
2012,Seraphim (Electronics (B2C)),www.seraphdrone.com,2014
2013,Seraphim (Electronics (B2C)),www.seraphdrone.com,2014
2014,Seraphim (Electronics (B2C)),www.seraphdrone.com,2014
2015,Seraphim (Electronics (B2C)),www.seraphdrone.com,2014
2016,Seraphim (Electronics (B2C)),www.seraphdrone.com,2014
2017,Seraphim (Electronics (B2C)),www.seraphdrone.com,2014
2018,Seraphim (Electronics (B2C)),www.seraphdrone.com,2014
2019,Seraphim (Electronics (B2C)),www.seraphdrone.com,2014
2020,Seraphim (Electronics (B2C)),www.seraphdrone.com,2014
2021,Seraphim (Electronics (B2C)),www.seraphdrone.com,2014
2022,Seraphim (Electronics (B2C)),www.seraphdrone.com,2014
2023,Seraphim (Electronics (B2C)),www.seraphdrone.com,2014
2024,Seraphim (Electronics (B2C)),www.seraphdrone.com,2014
2003,August Worldwide,www.seanwing.com/work/august,2014
2004,August Worldwide,www.seanwing.com/work/august,2014
2005,August Worldwide,www.seanwing.com/work/august,2014
2006,August Worldwide,www.seanwing.com/work/august,2014
2007,August Worldwide,www.seanwing.com/work/august,2014
2008,August Worldwide,www.seanwing.com/work/august,2014
2009,August Worldwide,www.seanwing.com/work/august,2014
2010,August Worldwide,www.seanwing.com/work/august,2014
2011,August Worldwide,www.seanwing.com/work/august,2014
2012,August Worldwide,www.seanwing.com/work/august,2014
2013,August Worldwide,www.seanwing.com/work/august,2014
2014,August Worldwide,www.seanwing.com/work/august,2014
2015,August Worldwide,www.seanwing.com/work/august,2014
2016,August Worldwide,www.seanwing.com/work/august,2014
2017,August Worldwide,www.seanwing.com/work/august,2014
2018,August Worldwide,www.seanwing.com/work/august,2014
2019,August Worldwide,www.seanwing.com/work/august,2014
2020,August Worldwide,www.seanwing.com/work/august,2014
2021,August Worldwide,www.seanwing.com/work/august,2014
2022,August Worldwide,www.seanwing.com/work/august,2014
2023,August Worldwide,www.seanwing.com/work/august,2014
2024,August Worldwide,www.seanwing.com/work/august,2014
2003,Robin (Systems and Information Management),www.robin.io,2013
2004,Robin (Systems and Information Management),www.robin.io,2013
2005,Robin (Systems and Information Management),www.robin.io,2013
2006,Robin (Systems and Information Management),www.robin.io,2013
2007,Robin (Systems and Information Management),www.robin.io,2013
2008,Robin (Systems and Information Management),www.robin.io,2013
2009,Robin (Systems and Information Management),www.robin.io,2013
2010,Robin (Systems and Information Management),www.robin.io,2013
2011,Robin (Systems and Information Management),www.robin.io,2013
2012,Robin (Systems and Information Management),www.robin.io,2013
2013,Robin (Systems and Information Management),www.robin.io,2013
2014,Robin (Systems and Information Management),www.robin.io,2013
2015,Robin (Systems and Information Management),www.robin.io,2013
2016,Robin (Systems and Information Management),www.robin.io,2013
2017,Robin (Systems and Information Management),www.robin.io,2013
2018,Robin (Systems and Information Management),www.robin.io,2013
2019,Robin (Systems and Information Management),www.robin.io,2013
2020,Robin (Systems and Information Management),www.robin.io,2013
2021,Robin (Systems and Information Management),www.robin.io,2013
2022,Robin (Systems and Information Management),www.robin.io,2013
2023,Robin (Systems and Information Management),www.robin.io,2013
2024,Robin (Systems and Information Management),www.robin.io,2013
2003,VideoAmp,www.videoamp.com,2014
2004,VideoAmp,www.videoamp.com,2014
2005,VideoAmp,www.videoamp.com,2014
2006,VideoAmp,www.videoamp.com,2014
2007,VideoAmp,www.videoamp.com,2014
2008,VideoAmp,www.videoamp.com,2014
2009,VideoAmp,www.videoamp.com,2014
2010,VideoAmp,www.videoamp.com,2014
2011,VideoAmp,www.videoamp.com,2014
2012,VideoAmp,www.videoamp.com,2014
2013,VideoAmp,www.videoamp.com,2014
2014,VideoAmp,www.videoamp.com,2014
2015,VideoAmp,www.videoamp.com,2014
2016,VideoAmp,www.videoamp.com,2014
2017,VideoAmp,www.videoamp.com,2014
2018,VideoAmp,www.videoamp.com,2014
2019,VideoAmp,www.videoamp.com,2014
2020,VideoAmp,www.videoamp.com,2014
2021,VideoAmp,www.videoamp.com,2014
2022,VideoAmp,www.videoamp.com,2014
2023,VideoAmp,www.videoamp.com,2014
2024,VideoAmp,www.videoamp.com,2014
